"id","date","country","state","city","lat","lng","deaths","confirmed","tests","deaths_new","confirmed_new","tests_new","pop","pop_14","pop_15_64","pop_65","pop_age","pop_density","pop_death_rate"
"Switzerland|Glarus|NA",2020-04-01,"Switzerland","Glarus",NA,47.04057,9.068036,2,56,0,0,3,0,40300,0.192,0.61,0.197,42.7,59.3,0.094
"Switzerland|Graubunden|NA",2020-04-01,"Switzerland","Graubunden",NA,46.796756,10.305946,21,521,0,2,8,0,197900,0.181,0.61,0.209,43.7,27.9,0.088
"Switzerland|Jura|NA",2020-04-01,"Switzerland","Jura",NA,47.350744,7.156107,0,144,0,0,17,0,73300,0.212,0.582,0.206,42.4,87.4,0.091
"Switzerland|Luzern|NA",2020-04-01,"Switzerland","Luzern",NA,47.083333,8.266667,7,401,0,0,26,0,406500,0.204,0.622,0.174,41.1,284.4,0.076
"Switzerland|Neuchatel|NA",2020-04-01,"Switzerland","Neuchatel",NA,46.995534,6.780126,23,406,0,2,5,0,178000,0.213,0.599,0.188,41.5,248.3,0.09
"Switzerland|Nidwalden|NA",2020-04-01,"Switzerland","Nidwalden",NA,46.95805,8.36609,0,70,0,0,0,0,43000,0.183,0.62,0.197,43.3,178,0.078
"Switzerland|Obwalden|NA",2020-04-01,"Switzerland","Obwalden",NA,46.898509,8.250681,0,48,6,0,2,0,37600,0.203,0.614,0.183,42,78.2,0.074
"Switzerland|St.Gallen|NA",2020-04-01,"Switzerland","St.Gallen",NA,47.43162,9.39845,7,414,0,0,0,0,504700,0.206,0.614,0.18,41.3,258.7,0.077
"Switzerland|Schaffhausen|NA",2020-04-01,"Switzerland","Schaffhausen",NA,47.71357,8.59167,1,44,0,1,2,0,81400,0.188,0.602,0.21,43.4,272.8,0.091
"Switzerland|Solothurn|NA",2020-04-01,"Switzerland","Solothurn",NA,47.206649,7.516605,3,216,0,1,20,0,271400,0.191,0.616,0.193,42.8,343.4,0.09
"Switzerland|Schwyz|NA",2020-04-01,"Switzerland","Schwyz",NA,47.061787,8.756585,4,146,10,0,5,0,157300,0.195,0.63,0.174,42,184.8,0.068
"Switzerland|Thurgau|NA",2020-04-01,"Switzerland","Thurgau",NA,47.55993,8.8998,4,166,276,1,12,0,273800,0.204,0.624,0.173,41.4,317.2,0.073
"Switzerland|Ticino|NA",2020-04-01,"Switzerland","Ticino",NA,46.009279,8.955576,132,2195,0,12,104,0,353700,0.183,0.594,0.223,44.5,129,0.091
"Switzerland|Uri|NA",2020-04-01,"Switzerland","Uri",NA,46.880422,8.644409,1,59,85,1,2,0,36300,0.203,0.597,0.201,42.5,34.3,0.099
"Switzerland|Vaud|NA",2020-04-01,"Switzerland","Vaud",NA,46.5369,6.58478,92,3639,0,8,174,0,793100,0.22,0.616,0.164,40.1,281.1,0.073
"Switzerland|Valais|NA",2020-04-01,"Switzerland","Valais",NA,46.209567,7.604659,37,1145,0,2,60,0,341500,0.199,0.608,0.193,42.1,65.5,0.081
"Switzerland|Zug|NA",2020-04-01,"Switzerland","Zug",NA,47.157296,8.537294,1,125,0,0,11,0,125400,0.202,0.631,0.167,41.4,605.4,0.064
"Switzerland|Zurich|NA",2020-04-01,"Switzerland","Zurich",NA,47.451542,8.564572,29,2148,855,4,188,0,1504300,0.197,0.633,0.17,41,905.8,0.074
"Switzerland|Appenzell Innerrhoden|NA",2020-04-01,"Switzerland","Appenzell Innerrhoden",NA,47.328414,9.409647,0,14,0,0,0,0,16100,0.216,0.597,0.187,42.4,93.4,0.075
"Switzerland|Aargau|NA",2020-04-02,"Switzerland","Aargau",NA,47.449406,8.327495,12,592,0,1,43,0,671000,0.203,0.624,0.174,41.4,481,0.071
"Switzerland|Appenzell Innerrhoden|NA",2020-04-02,"Switzerland","Appenzell Innerrhoden",NA,47.328414,9.409647,0,20,0,0,6,0,16100,0.216,0.597,0.187,42.4,93.4,0.075
"Switzerland|Appenzell Ausserrhoden|NA",2020-04-02,"Switzerland","Appenzell Ausserrhoden",NA,47.38271,9.27186,3,64,0,0,3,0,55200,0.202,0.606,0.192,41.3,227.2,0.092
"Switzerland|Bern|NA",2020-04-02,"Switzerland","Bern",NA,46.916667,7.466667,23,1003,0,3,94,0,1031100,0.191,0.604,0.206,43,176.5,0.092
"Switzerland|Baselland|NA",2020-04-02,"Switzerland","Baselland",NA,47.482779,7.742975,12,610,0,1,22,0,287000,0.192,0.591,0.217,43.8,554.5,0.086
"Switzerland|Basel-Stadt|NA",2020-04-02,"Switzerland","Basel-Stadt",NA,47.558395,7.573271,19,718,235,1,27,0,193900,0.171,0.629,0.2,43.1,5247.8,0.11
"Switzerland|Fribourg|NA",2020-04-02,"Switzerland","Fribourg",NA,46.718391,7.074008,26,550,30,3,25,0,315100,0.225,0.62,0.155,39.7,197.8,0.066
"Switzerland|Geneve|NA",2020-04-02,"Switzerland","Geneve",NA,46.195602,6.148113,72,2938,12505,7,163,262,495200,0.211,0.625,0.164,40.4,2014.7,0.068
"Switzerland|Glarus|NA",2020-04-02,"Switzerland","Glarus",NA,47.04057,9.068036,2,58,0,0,2,0,40300,0.192,0.61,0.197,42.7,59.3,0.094
"Switzerland|Graubunden|NA",2020-04-02,"Switzerland","Graubunden",NA,46.796756,10.305946,23,569,0,2,48,0,197900,0.181,0.61,0.209,43.7,27.9,0.088
"Switzerland|Jura|NA",2020-04-02,"Switzerland","Jura",NA,47.350744,7.156107,0,145,0,0,1,0,73300,0.212,0.582,0.206,42.4,87.4,0.091
"Switzerland|Luzern|NA",2020-04-02,"Switzerland","Luzern",NA,47.083333,8.266667,7,422,0,0,21,0,406500,0.204,0.622,0.174,41.1,284.4,0.076
"Switzerland|Neuchatel|NA",2020-04-02,"Switzerland","Neuchatel",NA,46.995534,6.780126,23,406,0,0,0,0,178000,0.213,0.599,0.188,41.5,248.3,0.09
"Switzerland|Nidwalden|NA",2020-04-02,"Switzerland","Nidwalden",NA,46.95805,8.36609,0,76,0,0,6,0,43000,0.183,0.62,0.197,43.3,178,0.078
"Switzerland|Obwalden|NA",2020-04-02,"Switzerland","Obwalden",NA,46.898509,8.250681,0,51,6,0,3,0,37600,0.203,0.614,0.183,42,78.2,0.074
"Switzerland|St.Gallen|NA",2020-04-02,"Switzerland","St.Gallen",NA,47.43162,9.39845,8,480,0,1,66,0,504700,0.206,0.614,0.18,41.3,258.7,0.077
"Switzerland|Schaffhausen|NA",2020-04-02,"Switzerland","Schaffhausen",NA,47.71357,8.59167,1,47,0,0,3,0,81400,0.188,0.602,0.21,43.4,272.8,0.091
"Switzerland|Solothurn|NA",2020-04-02,"Switzerland","Solothurn",NA,47.206649,7.516605,3,227,0,0,11,0,271400,0.191,0.616,0.193,42.8,343.4,0.09
"Switzerland|Schwyz|NA",2020-04-02,"Switzerland","Schwyz",NA,47.061787,8.756585,4,155,10,0,9,0,157300,0.195,0.63,0.174,42,184.8,0.068
"Switzerland|Thurgau|NA",2020-04-02,"Switzerland","Thurgau",NA,47.55993,8.8998,4,179,276,0,13,0,273800,0.204,0.624,0.173,41.4,317.2,0.073
"Switzerland|Ticino|NA",2020-04-02,"Switzerland","Ticino",NA,46.009279,8.955576,141,2271,0,9,76,0,353700,0.183,0.594,0.223,44.5,129,0.091
"Switzerland|Uri|NA",2020-04-02,"Switzerland","Uri",NA,46.880422,8.644409,1,60,85,0,1,0,36300,0.203,0.597,0.201,42.5,34.3,0.099
"Switzerland|Vaud|NA",2020-04-02,"Switzerland","Vaud",NA,46.5369,6.58478,107,3796,0,15,157,0,793100,0.22,0.616,0.164,40.1,281.1,0.073
"Switzerland|Valais|NA",2020-04-02,"Switzerland","Valais",NA,46.209567,7.604659,40,1218,0,3,73,0,341500,0.199,0.608,0.193,42.1,65.5,0.081
"Switzerland|Zug|NA",2020-04-02,"Switzerland","Zug",NA,47.157296,8.537294,1,131,0,0,6,0,125400,0.202,0.631,0.167,41.4,605.4,0.064
"Switzerland|Zurich|NA",2020-04-02,"Switzerland","Zurich",NA,47.451542,8.564572,36,2323,855,7,175,0,1504300,0.197,0.633,0.17,41,905.8,0.074
"Switzerland|Aargau|NA",2020-04-03,"Switzerland","Aargau",NA,47.449406,8.327495,12,626,0,0,34,0,671000,0.203,0.624,0.174,41.4,481,0.071
"Switzerland|Appenzell Innerrhoden|NA",2020-04-03,"Switzerland","Appenzell Innerrhoden",NA,47.328414,9.409647,0,20,0,0,0,0,16100,0.216,0.597,0.187,42.4,93.4,0.075
"Switzerland|Appenzell Ausserrhoden|NA",2020-04-03,"Switzerland","Appenzell Ausserrhoden",NA,47.38271,9.27186,3,65,0,0,1,0,55200,0.202,0.606,0.192,41.3,227.2,0.092
"Switzerland|Bern|NA",2020-04-03,"Switzerland","Bern",NA,46.916667,7.466667,26,1073,0,3,70,0,1031100,0.191,0.604,0.206,43,176.5,0.092
"Switzerland|Baselland|NA",2020-04-03,"Switzerland","Baselland",NA,47.482779,7.742975,14,625,0,2,15,0,287000,0.192,0.591,0.217,43.8,554.5,0.086
"Switzerland|Basel-Stadt|NA",2020-04-03,"Switzerland","Basel-Stadt",NA,47.558395,7.573271,21,748,235,2,30,0,193900,0.171,0.629,0.2,43.1,5247.8,0.11
"Switzerland|Fribourg|NA",2020-04-03,"Switzerland","Fribourg",NA,46.718391,7.074008,31,588,30,5,38,0,315100,0.225,0.62,0.155,39.7,197.8,0.066
"Switzerland|Geneve|NA",2020-04-03,"Switzerland","Geneve",NA,46.195602,6.148113,72,2941,12505,0,3,0,495200,0.211,0.625,0.164,40.4,2014.7,0.068
"Switzerland|Glarus|NA",2020-04-03,"Switzerland","Glarus",NA,47.04057,9.068036,2,59,0,0,1,0,40300,0.192,0.61,0.197,42.7,59.3,0.094
"Switzerland|Graubunden|NA",2020-04-03,"Switzerland","Graubunden",NA,46.796756,10.305946,27,598,0,4,29,0,197900,0.181,0.61,0.209,43.7,27.9,0.088
"Switzerland|Jura|NA",2020-04-03,"Switzerland","Jura",NA,47.350744,7.156107,0,149,0,0,4,0,73300,0.212,0.582,0.206,42.4,87.4,0.091
"Switzerland|Luzern|NA",2020-04-03,"Switzerland","Luzern",NA,47.083333,8.266667,7,449,0,0,27,0,406500,0.204,0.622,0.174,41.1,284.4,0.076
"Switzerland|Neuchatel|NA",2020-04-03,"Switzerland","Neuchatel",NA,46.995534,6.780126,23,406,0,0,0,0,178000,0.213,0.599,0.188,41.5,248.3,0.09
"Switzerland|Nidwalden|NA",2020-04-03,"Switzerland","Nidwalden",NA,46.95805,8.36609,0,79,0,0,3,0,43000,0.183,0.62,0.197,43.3,178,0.078
"Switzerland|Obwalden|NA",2020-04-03,"Switzerland","Obwalden",NA,46.898509,8.250681,0,56,6,0,5,0,37600,0.203,0.614,0.183,42,78.2,0.074
"Switzerland|St.Gallen|NA",2020-04-03,"Switzerland","St.Gallen",NA,47.43162,9.39845,8,480,0,0,0,0,504700,0.206,0.614,0.18,41.3,258.7,0.077
"Switzerland|Solothurn|NA",2020-04-03,"Switzerland","Solothurn",NA,47.206649,7.516605,3,237,0,0,10,0,271400,0.191,0.616,0.193,42.8,343.4,0.09
"Switzerland|Schwyz|NA",2020-04-03,"Switzerland","Schwyz",NA,47.061787,8.756585,4,164,10,0,9,0,157300,0.195,0.63,0.174,42,184.8,0.068
"Switzerland|Thurgau|NA",2020-04-03,"Switzerland","Thurgau",NA,47.55993,8.8998,5,198,276,1,19,0,273800,0.204,0.624,0.173,41.4,317.2,0.073
"Switzerland|Ticino|NA",2020-04-03,"Switzerland","Ticino",NA,46.009279,8.955576,155,2377,0,14,106,0,353700,0.183,0.594,0.223,44.5,129,0.091
"Switzerland|Uri|NA",2020-04-03,"Switzerland","Uri",NA,46.880422,8.644409,1,62,85,0,2,0,36300,0.203,0.597,0.201,42.5,34.3,0.099
"Switzerland|Valais|NA",2020-04-03,"Switzerland","Valais",NA,46.209567,7.604659,45,1273,0,5,55,0,341500,0.199,0.608,0.193,42.1,65.5,0.081
"Switzerland|Zug|NA",2020-04-03,"Switzerland","Zug",NA,47.157296,8.537294,2,138,0,1,7,0,125400,0.202,0.631,0.167,41.4,605.4,0.064
"Switzerland|Zurich|NA",2020-04-03,"Switzerland","Zurich",NA,47.451542,8.564572,38,2452,855,2,129,0,1504300,0.197,0.633,0.17,41,905.8,0.074
"Switzerland|Schaffhausen|NA",2020-04-03,"Switzerland","Schaffhausen",NA,47.71357,8.59167,1,47,0,0,0,0,81400,0.188,0.602,0.21,43.4,272.8,0.091
"Switzerland|Vaud|NA",2020-04-03,"Switzerland","Vaud",NA,46.5369,6.58478,107,3796,0,0,0,0,793100,0.22,0.616,0.164,40.1,281.1,0.073
